index,keyword,new_keyword,content,label
6225,艾滋,艹 乂滋,女人得了艹 乂滋病,0
6226,艾滋,艹 乂滋,他怎么染上艹 乂滋的？，他不是男的吗？,1
6227,艾滋,艹 乂滋,我怕有艹 乂滋,0
6228,艾滋,艹 乂滋,艹 乂滋病你怎么抵抗,0
6229,艾滋,艹 乂滋,我只能说同性可以别传染艹 乂滋！,1
6230,艾滋,艹 乂滋,他太过于没有安全感  自卑   假如没有和第一个男朋友分手  可能不会传染艹 乂滋病  染上毒品  有自己的事业  日子肯定会过得越来越好的,1
6231,艾滋,艹 乂滋,那不会得艹 乂滋嘛，这么乱,1
6232,艾滋,艹 乂滋,艹 乂滋病咋来的来着？,0
6233,艾滋,艹 乂滋,因为有艹 乂滋病嫌疑，白送都不要。,1
6234,艾滋,艹 乂滋,怕有艹 乂滋病，,0
6235,艾滋,艹 乂滋,    是谁想到了七年级的时候生物书上有一张艹 乂滋病传播当时有一张图标着男女 男男 我们生物老师真的有很尊重 我已经记不清她具体说什么了 ,0
6236,艾滋,艹 乂滋,得艹 乂滋病就不恶心了,1
6237,艾滋,艹 乂滋,艹 乂滋恶心不,1
6238,艾滋,艹 乂滋,有得了艹 乂滋报复的...,1
6239,艾滋,艹 乂滋,我们老师说男同的艹 乂滋感染率是20％,0
6240,艾滋,艹 乂滋,艹 乂滋病少见的，这么衰,1
6241,艾滋,艹 乂滋,艹 乂滋病还敢一起吃饭？？？,1
6242,艾滋,艹 乂滋,好像同性恋更容易得艹 乂滋病,1
6243,艾滋,艹 乂滋,怕有艹 乂滋病。,0
6244,艾滋,艹 乂滋,艹 乂滋病最后,0
6245,艾滋,艹 乂滋,哪有为什么 只是觉得很脏 不想得病 外国回来的 谁知道会不会有艹 乂滋病,1
6246,艾滋,艹 乂滋,冈比亚艹 乂滋病毒多吗,0
6247,艾滋,艹 乂滋,《可以教我学中文吗》《你是我见过最美的亚洲女孩》《你的眼睛像星星一样》《我会帮你申请美国绿卡的》《这个孩子是我留给你的礼物》《我可能要离开一段时间了》《我也不知道我有艹 乂滋》,1
6248,艾滋,艹 乂滋,不敢去 感觉空气里都是艹 乂滋病毒,1
6249,艾滋,艹 乂滋,艹 乂滋病可能！,1
6250,艾滋,艹 乂滋,嫁非洲女人没人要了，艹 乂滋病毒多,1
6251,艾滋,艹 乂滋,我刷的是远离艹 乂滋病洁身自好,0
6252,艾滋,艹 乂滋,艹 乂滋病会让她们后悔一辈子,1
6253,艾滋,艹 乂滋,所有艹 乂滋病那么多,0
6254,艾滋,艹 乂滋,外国人有艹 乂滋病，这还不知道,1
6255,艾滋,艹 乂滋,怎么会有女的又蠢又下键上赶着当同7别人纯纯把你当生育工具骗个孩子应付家里就离婚，还养你不打你不把艹 乂滋病传染给你就差不多了你以为南通伴侣关系很稳定吗，基本都是几天一炮几天一炮,1
6256,艾滋,艹 乂滋,这边五个人就有一个艹 乂滋病,1
6257,艾滋,艹 乂滋,太过随便的女人，得艹 乂滋也不是很意外,1
6258,艾滋,艹 乂滋,中国的艹 乂滋病都很多，非洲那更多，害怕,1
6259,艾滋,艹 乂滋,怕啊，艹 乂滋病现在还没得治……,0
6260,艾滋,艹 乂滋,艹 乂滋病就多了。,1
6261,艾滋,艹 乂滋,  吸一口空气都是艹 乂滋病的味道,1
6262,艾滋,艹 乂滋,艹 乂滋病泛滥,0
6263,艾滋,艹 乂滋,那个小龙也艹 乂滋病啊，再找女友不也会得病吗,1
6264,艾滋,艹 乂滋,没得艹 乂滋就算幸运了,1
6265,艾滋,艹 乂滋,担心艹 乂滋病在这个村传染开,0
6266,艾滋,艹 乂滋,贴吧里全是约的，怪不得艹 乂滋多同性,1
6267,艾滋,艹 乂滋,艹 乂滋病多，注意点,0
6268,艾滋,艹 乂滋,现在艹 乂滋太多,1
6269,艾滋,艹 乂滋,艹 乂滋病谁传给他的,1
6270,艾滋,艹 乂滋,会不会有艹 乂滋病？,0
6271,艾滋,艹 乂滋,艹 乂滋病？,0
6272,艾滋,艹 乂滋,艹 乂滋阿   真的,0
6273,艾滋,艹 乂滋,艹 乂滋病到处都是,1
6274,艾滋,艹 乂滋,好烦呀，昨天才给艹 乂滋病病人采了样本，溃疡的不成样子了,0
6275,艾滋,艹 乂滋,主要怕有艹 乂滋病,0
6276,艾滋,艹 乂滋,好了，你可以反问了，你女儿和你的家庭有艹 乂滋病吗？,1
6277,艾滋,艹 乂滋,是看一眼都会艹 乂滋的程度,1
6278,艾滋,艹 乂滋,我在评论区发现长得好看的更容易得艹 乂滋,1
6279,艾滋,艹 乂滋,替我们男人出气，艹 乂滋病毒做的正确,1
6280,艾滋,艹 乂滋,感觉在里面呼吸一下都会得艹 乂滋,1
6281,艾滋,艹 乂滋,怕艹 乂滋,0
6282,艾滋,艹 乂滋,艹 乂滋听说能潜伏二三十年,0
6283,艾滋,艹 乂滋, 看到他们感觉自己的眼睛得艹 乂滋了,1
6284,艾滋,艹 乂滋,喜欢耽美小说，但是现实gay真的要注意不要感染艹 乂滋,1
6285,艾滋,艹 乂滋,非洲艹 乂滋病多,1
6286,艾滋,艹 乂滋,珍爱生命，远离艹 乂滋病毒,0
6287,艾滋,艹 乂滋,有没有艹 乂滋病哦,0
6288,艾滋,艹 乂滋,艹 乂滋病反正我是怕了,1
6289,艾滋,艹 乂滋,美女说实话想去男友家生活吗？最好把户口整过去，听说非洲艹 乂滋比较多,1
6290,艾滋,艹 乂滋,《我的黑驴老公》《我爱黑驴》《我和黑驴穿越物种的恋情》《我的酋长梦》《我的黑驴丈夫》《我的丈夫是黑驴》《我和黑驴有个约会》《我的黑驴男友有艹 乂滋》,1
6291,艾滋,艹 乂滋,主要是艹 乂滋比较高,0
6292,艾滋,艹 乂滋,有艹 乂滋病吗,1
6293,艾滋,艹 乂滋,他为什么会感染艹 乂滋病了，他不是只有两任男朋友吗,1
6294,艾滋,艹 乂滋,饼干应该有艹 乂滋？（,1
6295,艾滋,艹 乂滋,我对同性恋没有歧视，对艹 乂滋病有,1
6296,艾滋,艹 乂滋,艹 乂滋病必死无疑,1
6297,艾滋,艹 乂滋,我，朋友，上周艹 乂滋病感染已经没了,0
6298,艾滋,艹 乂滋,艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑ 艹 乂滋传染率↑,1
6299,艾滋,艹 乂滋,非洲不是百分八十艹 乂滋病吗,1
6300,艾滋,艹 乂滋,为什么不支持同性恋，那是因为同性恋是艹 乂滋病主要患病者人群之一。,1
6301,艾滋,艹 乂滋,她的艹 乂滋病到底谁传染得，是第二任男友么,1
6302,艾滋,艹 乂滋,有艹 乂滋病才是完美人生,1
6303,艾滋,艹 乂滋, 他已经去世了，艹 乂滋没了,1
6304,艾滋,艹 乂滋,非洲的建议先查一下艹 乂滋，毕竟非洲国家艹 乂滋很严重,1
6305,普信女,普亻 言女,私聊，女屌丝，普亻 言女勿扰,1
6306,普信女,普亻 言女,我知道你是在暗讽那些普亻 言女,1
6307,普信女,普亻 言女,普亻 言女？,1
6308,普信女,普亻 言女,有没有可能你也只是普亻 言女,1
6309,普信女,普亻 言女,能说出普信男这三个字的，百分之九十九点九九九都是普亻 言女,1
6310,普信女,普亻 言女,你真的是普亻 言女啊🤮,1
6311,普信女,普亻 言女,普信男大战普亻 言女，谁会获胜呢？,0
6312,普信女,普亻 言女,今年奇葩事都出在四川，四川怎么了啊，先是张薇地铁偷拍事件，再是学术妲己事件，再是打篮球不能穿短裤事件，再是地铁普亻 言女事件，最后是这个,0
6313,普信女,普亻 言女,只要有人说出“普信男，普亻 言女”这种话，甭问，有没有学历不知道，但肯定没知识！因为但凡能掌握客观看待问题的能力，就不会得出“普信”的结论！反之能得出普信的结论的那就说明没文化！,0
6314,普信女,普亻 言女,这就是普亻 言女吧,1
6315,他妈,他女 马,赶紧离婚吧！让她跟他女 马打光棍,1
6316,他妈,他女 马,这他女 马谁顶得住,0
6317,他妈,他女 马,只要不当小三 爱生几个生几个 当小三 那就小三跟私生子必死别他女 马跟我扯私生子无辜 原配跟婚生子因为这俩更无辜,1
6318,他妈,他女 马,全他女 马乱套了 不要男人结婚也可以生孩子，有钱的就多生呗，没钱的，看别人生,1
6319,他妈,他女 马,跟别人生孩子，啥呀私生子？孩子无辜（如果不是被强迫的他女 马）直接处死,1
6320,他妈,他女 马,那个专家说的，先从他家开始，岁数大的找他女 马，中年找他媳妇，少年找他闺女,1
6321,他妈,他女 马,我他女 马有希望了,0
6322,他妈,他女 马,卧槽，这他女 马就是我的梦想,0
6323,他妈,他女 马,这个也他女 马宣传，简直了，不是说该女子不伟大。如果这个也值得宣传了，那真的无语,1
6324,他妈,他女 马,好他女 马帅啊我靠,0
6325,他妈,他女 马,这是官宣了吗？老婆婆，他女 马，前男友，他弟,0
6326,他妈,他女 马,漂亮   太他女 马解气啦  爽,0
6327,他妈,他女 马,这就像婆婆和儿媳妇吵架是一样的，有的儿子不也一样和他女 马打自己的老婆吗？,0
6328,他妈,他女 马, 我他女 马还以为他是女的,1
6329,他妈,他女 马,是他女 马真不容易,1
6330,他妈,他女 马,把他女 马妈也带中国来,0
6331,他妈,他女 马,我算半个上门女婿，但是我媳妇，孩子，老岳母都他女 马靠我养，老子累了直接回自己房子住来了。,0
6332,他妈,他女 马,太他女 马黑暗了,0
6333,他妈,他女 马,他女 马你手断了,1
6334,他妈,他女 马,这儿媳妇跟他女 马张的差不多！,0
6335,他妈,他女 马, 这他女 马29,1
6336,他妈,他女 马,做呗玩意成了金星那样，他女 马不要高兴死,1
6337,他妈,他女 马,入赘，那他女 马还是男人吗,1
6338,他妈,他女 马,刚才听到他在叫他女 马，怎么感觉听到有点像羊子声音绵绵,0
6339,他妈,他女 马,油炸老婆婆是他女 马，油炸小叔子是他弟，这都不背人了啊,0
6340,他妈,他女 马,好看确实好看，五官都很好，希望孩子别太黑，起码别比他女 马黑就行！,0
6341,他妈,他女 马, 得喽 这他女 马是中考阅读,1
6342,他妈,他女 马,和他女 马妈还真的很像,0
6343,他妈,他女 马,笑死，我去健身房，要不就是老大爷，要不是鸭，要不是就是啦啦，零我还没遇上几个，但是直男是真没有啊，哈哈哈哈哈哈都他女 马去哪里了？一点也不求上进,1
6344,他妈,他女 马,为什么给我推这个，我他女 马纯爷们,1
6345,他妈,他女 马,小杰，你要是离婚，我赞同他本身倩倩就是个二婚，还带着孩子，他女 马还那么狗，太厉害了，他女 马你给他上门女婿过不成，他女 马太厉害，他女 马就不是个东西,1
6346,他妈,他女 马,就这还他女 马有车有房即可，唉,1
6347,他妈,他女 马, 他女 马,1
6348,他妈,他女 马,知道我最讨厌的是什么吗？就是他女 马黑人。,1
6349,他妈,他女 马,王姐 慕容云海他女 马妈？,0
6350,他妈,他女 马,这个丈母娘对人不好还好她女儿象他女 马,0
6351,他妈,他女 马,你他女 马这是诈骗,1
6352,他妈,他女 马,真的谢谢了双走在外面真不敢说自己是不是双 真没人谈。。双就他女 马是个性向 又不是人品,0
6353,他妈,他女 马,别他女 马给沧州丢脸,1
6354,他妈,他女 马,上面女性完美特征，下面男女完美特征我他女 马有点糊涂，,1
6355,他妈,他女 马,真他女 马了烂片！,1
6356,他妈,他女 马,小杰你跟他离婚吧，不要上门了，他女 马就看不起你,0
6357,他妈,他女 马,可是我这样好像并不吸引女孩子，光他女 马吸引lsp男人了。,0
6358,他妈,他女 马,   我他女 马快笑毙了,0
6359,他妈,他女 马, 还有这个我他女 马笑死了,1
6360,他妈,他女 马,我前老板他爹就是入赘，他是富三代，他女 马是富二代就浙江的,0
6361,他妈,他女 马, 我操真他女 马帅啊,1
6362,他妈,他女 马,到底是他女 马为什么,0
6363,他妈,他女 马,女的像他女 马,1
6364,他妈,他女 马,别他女 马说彩礼倒贴他女 马谁能要啊？,1
6365,他妈,他女 马,条件过硬还他女 马当上门女婿？,1
6366,他妈,他女 马,看到他女 马我就讨厌,1
6367,他妈,他女 马,别人是开玩笑，你他女 马来真的啊,1
6368,他妈,他女 马,这如果是真的的话，别他女 马回来！,1
6369,他妈,他女 马,下次编故事编的像一点儿全他女 马都是假的。,1
6370,他妈,他女 马, 反正我一看就他女 马女同,1
6371,他妈,他女 马,不利于团结的视频少发，真他女 马闹心,1
6372,他妈,他女 马,我听到最关键的词，她骂她老公还不算，她丈母娘还骂认不得养出这样的闺女来，他女 马就这个德行，他闺女好哪去所以说找老婆也好，找男人也好，一定要看看他家的基因，人真的穷富无所谓，基因不好，倒血霉了,1
6373,他妈,他女 马,我他女 马居然看完了？？第一句，我就给老婆正反两个耳刮子,1
6374,他妈,他女 马, z他女 马又是啥,1
6375,他妈,他女 马, 这他女 马不是我嘛,1
6376,他妈,他女 马,我嗑赫兹他女 马和他二妈，好甜不经意间漏出来的甜,0
6377,他妈,他女 马,迟早他女 马会哭的,1
6378,他妈,他女 马,这他女 马是哪个学校的？把名字说出来呀。,1
6379,他妈,他女 马,不怪你婆娘看不起你，我他女 马都看不起你，没骨气，一个大男人连一个孩子都养不起，你叫苦给谁看？,1
6380,他妈,他女 马,我朋友就是这样的，有一点不一样就是要全款买房，我朋友他女 马妈跟我说真是想钱想疯了，最后分了,0
6381,他妈,他女 马,其实对社会市场是好事 因为那种女人 也不见得会嫁给中国人 因为她们要的那种男人根本不可能要他们 她们生了孩子 我们大伙就有钱赚 而且 这种小孩子 容易出事的 他女 马得投不少钱,1
6382,他妈,他女 马,你真他女 马丢男人的脸，还有这样的媳妇一点都没有为自己的男人考虑一下，自己的男人是什么样的不知道啊,1
6383,他妈,他女 马,我们宿舍两个女同，以至于我他女 马下课就往宿舍跑，生怕跟她同一块儿洗，因为是公共澡堂，真的很怕尴尬,0
6384,他妈,他女 马,就是乱搞生娃，说的真他女 马高尚,1
6385,他妈,他女 马,倩倩我给你说，我看见小杰他女 马就想吐他一脸，看到你都哈哈一笑，奸笑对你不真诚，一无所有还爱面子，小杰不上门可以，你就说今年结婚，看他娘俩咋办吧，倩倩你给爸妈说以后不要在说上门女婿这个事了，看他小杰今年能挣多少钱，他娘俩是旋风跑到屁股眼里，鬼迷心窍，吃饱不知道丢碗，个人觉得天大的好事，房车人全是你的，睡到半夜做梦都在买笑，你错过倩倩这样的条件，可以这么说吧，他光棍一条，,1
6386,他妈,他女 马,不得说他女 马妈比他女朋友好看,0
6387,他妈,他女 马,他女 马滴，软饭就是好吃,1
6388,他妈,他女 马,真他女 马给四川长脸，幸好我不是,1
6389,他妈,他女 马,那他女 马是我的小甜心！,1
6390,他妈,他女 马, 双他女 马怎么你们了,1
6391,他妈,他女 马,美女还好渠道，有一个懂事的老婆我看了，还有一些上门女婿，连老婆跟他女 马一样，那就难过了,0
6392,他妈,他女 马,这个黑人女人看着像詹姆斯他女 马。,1
6393,他妈,他女 马,这他女 马那么像你,1
6394,他妈,他女 马,唉，出国就他女 马不要彩礼了，这就是中国女人,1
6395,他妈,他女 马,一个小孩他父亲去世了，他女 马不知去向，而且他已经六岁了，只有爷爷奶奶，这样的情况能办理户口吗？,0
6396,他妈,他女 马,走得比兔子他女 马都快,0
6397,他妈,他女 马,太他女 马惊艳了吧,0
6398,他妈,他女 马,这他女 马像00后的样子？我看像70,1
6399,他妈,他女 马,我有个高中同学就是跟他女 马性,0
6400,他妈,他女 马,只要两个人相爱就好了管你是同性还是异性，我他女 马诅咒你们都能遇到那个ta,0
6401,他妈,他女 马,去他女 马,1
6402,他妈,他女 马,我他女 马40码的脚穿不了50的鞋啊,0
6403,他妈,他女 马,噗，入个赘还他女 马屁事多给你惯的,1
6404,他妈,他女 马,就他女 马妈嫂子事多，又不是不能回来了，嫂子生怕以后一家子都指望她吧,1
6405,他妈,他女 马,女人也是缺钱呀。他爸爸他女 马妈把女儿卖了。他爸爸，他女 马妈不是吃喝呀。孩子姓归谁都可以。,1
6406,他妈,他女 马,我高中同桌他女 马发现自己儿子是gay之后哭的撕心裂肺的,0
6407,他妈,他女 马, 你看他作品 我真他女 马喜欢这样的男闺蜜啊卧槽,0
6408,他妈,他女 马,他女 马有错,1
6409,他妈,他女 马,憨憨也月入10万我他女 马还拿5000块工资,1
6410,他妈,他女 马,我他女 马服了，能不能去非洲结婚,1
6411,他妈,他女 马,你他女 马摄像头慢点动，给我晃的这个迷糊,1
6412,他妈,他女 马,初中看的，两个男人真他女 马帅,0
6413,他妈,他女 马,这个男孩还是幸运的，他女 马妈很爱他，也是一个明事理的妈妈,0
6414,他妈,他女 马, 想他女 马喜欢女生 但是我喜欢不起来  跟女生睡觉搂我一下我难受不行,0
6415,他妈,他女 马,   他女 马好年轻,1
6416,他妈,他女 马,让他和他女 马过,1
6417,他妈,他女 马, ？这他女 马是男的,1
6418,他妈,他女 马,他他女 马压根没有看着你,1
6419,他妈,他女 马,我就是操心的命，万一以后生个儿子像他女 马妈一样怎么办呢？,0
6420,他妈,他女 马,都说他女 马凶，换成任何人接受不了，好好一个男变女的，谁不生气,1
6421,他妈,他女 马,别他女 马说自己四川的，🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,1
6422,他妈,他女 马,"举报吧，都他女 马是啥
误人子弟",1
6423,他妈,他女 马,不是最初倩倩就是因为小杰愿意上门才谈的，那时候小杰和他女 马都愿意，最初只有他嫂子不愿意,0
6424,他妈,他女 马,  那t真他女 马帅,0
6425,他妈,他女 马,说的没毛病，直接找这哥们他女 马拿的更多,0
6426,他妈,他女 马,能当上门女婿的人，内心都受过多少委屈，你他女 马还欺负他，你是人吗？还扇了人家两耳光，你一副欠揍的样子,1
6427,他妈,他女 马,跑到国外去认同胞  你真他女 马搞笑。,1
6428,他妈,他女 马,有这么好的丈母娘，不应该有这么个女儿，一点都不像他女 马,0
6429,他妈,他女 马,我们这有一个抛弃儿女和老婆，给他老婆二十万跑去做上门女婿，他女 马也不认他这个儿子了,0
6430,他妈,他女 马,都他女 马自己接受倒插门了。哪里来的脸让孩子跟自己姓,1
6431,他妈,他女 马,  火姐还他女 马有个学名,1
6432,他妈,他女 马,还想说彩礼，这不出个千八百万的嫁妆谁他女 马要啊,1
6433,他妈,他女 马,你他女 马许愿呢,1
6434,他妈,他女 马,倒插门，孩子必须，姓，女方的，没这点觉悟你他女 马当啥倒插门？,1
6435,他妈,他女 马,我也是这么觉得娶媳妇就叫娶媳妇，入赘就叫入赘，现在有些女的确实要求过分，明明提的要求跟他女 马入赘差不多，然后呢，却要男方花很多很多的钱入赘，反正我有儿有女，我真的觉得笑死了，我就觉得，无论儿女哪家花钱多就哪边为主，又想不花钱又想什么好事都被你占了，那是不可能的，现在好多女的都是，又不想跟婆家沾上关系，又想要婆家买这个买那个，虽然说不是买给他的，不是写她的名字，但是她是不是受利的呢？说到底她也是受利的吧？然后又总是动不动？我可不跟你父母来往，怎么怎么样的？我将来可不会伺候你父母什么之类的，我要是说个方案，男女都平等的话，那些女的都得跳脚，怎么样呢？就是男方女方都不出钱，爱在一起就在一起，不在一起就不在一起，孩子你想生就生，不想生就不生，孩子你生一个也无所谓，生两个也无所谓，随便你生多少都无所谓，全部都随你的姓都可以，你不生我也不会说什么，生活开销，大家一起出，如果你选择生孩子的话，那么生孩子还有营养各方面的都是由男方负责，这是应该的，因为男方他毕竟，没有承受这个苦，所以经济应该由男方承担，孩子生了之后，如果上不了班，那么就男方承担，金钱方面的花销，这样做就是男女完全平等，但是女的个个都跺脚,1
6436,他妈,他女 马,        我他女 马真的哭死我了我真的,0
6437,他妈,他女 马,真他女 马心,1
6438,他妈,他女 马,好他女 马幸福,0
6439,他妈,他女 马,真的跟他女 马妈好像啊  哈哈哈哈,0
6440,他妈,他女 马,还他女 马富豪收养,1
6441,他妈,他女 马,我他女 马女朋友呢,1
6442,他妈,他女 马,他女 马都是我爱吃的,1
6443,他妈,他女 马, 我艹我……我……这他女 马是不是金泰亨的弟弟？,1
6444,他妈,他女 马,‍ 我他女 马怎么还没遇到？,0
6445,他妈,他女 马,他爸白，他女 马黑，生下个娃茄子色,1
6446,他妈,他女 马,不得不说你媳妇真他女 马美,1
6447,他妈,他女 马,真他女 马没骨气连个女人找不到，饿死不种丈人田，穷死不打亲戚工。,1
6448,他妈,他女 马,太他女 马惨了,0
6449,他妈,他女 马,我他女 马有证都拿不到，他没证却可以领取,1
6450,他妈,他女 马,还国内优质男性？遇见他女 马都成优质儿子了。,1
6451,他妈,他女 马,所以还是要从小树立正确的性别教育，如果他女 马妈从小把他当男孩子教育，现在是不是个帅小伙,0
6452,他妈,他女 马,别他女 马天天采访这样的，不良影响知道吗？,1
6453,他妈,他女 马,真他女 马帅，祝你早生贵子,0
6454,他妈,他女 马, 真他女 马复杂，都是啥啊,0
6455,他妈,他女 马,作为一个女人也不能让人家瞧不起我 你 为什么老丈人也得他女 马故意让他,0
6456,他妈,他女 马,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，卧槽。这男的上辈子是他女 马拯救世界了吗？,0
6457,他妈,他女 马,我算知道女儿为何这样啦，因为他女 马就是这路货色，还支持,1
6458,他妈,他女 马, 我说他女 马怎么变成女同了谢谢我吗我也喜欢男的是不是全缺呀,1
6459,他妈,他女 马,男人是他女 马没啥用,1
6460,他妈,他女 马,     他女 马这么帅,0
6461,他妈,他女 马,我家楼下嘛这不是上次买炸串的时候 我说多放辣椒，老嫂子他女 马妈说不要辣椒,0
6462,他妈,他女 马,唉，我不想要我的儿子一出生，他女 马就住凶宅,0
6463,他妈,他女 马, 我他女 马我为什么会刷到这种视频啊（我是假同）,1
6464,他妈,他女 马,在穷他女 马都不能，做上门女婿,1
6465,他妈,他女 马,为什么还要带走孩子，留给他女 马带不好吗，男人自由四海才能为家,0
6466,他妈,他女 马,就这还打仗被他女 马自己人玩死,1
6467,他妈,他女 马,太他女 马吓人了,0
6468,他妈,他女 马,这他女 马也行,1
6469,他妈,他女 马,被他女 马卑微,1
6470,他妈,他女 马,不是都出国留学回去了还他女 马卖碟啊。,1
6471,他妈,他女 马,尊重祝福 不过我还是想说新娘看着像他女 马,1
6472,他妈,他女 马,活他女 马该,1
6473,他妈,他女 马,还他女 马有车有房就行，倒贴给我车房我都不要,0
6474,他妈,他女 马,就他女 马骗流量的反手作品全点赞再拉黑,1
6475,他妈,他女 马,但怎么能奶奶他女 马屁？,1
6476,他妈,他女 马,这个女人不要也好，太无赖了，是他女 马个好吃懒做的家伙,1
6477,他妈,他女 马,我他女 马没有,0
6478,他妈,他女 马,  这他女 马放湖南不得吃破产,1
6479,他妈,他女 马,是慕容云海他女 马妈吗,0
6480,他妈,他女 马,这他女 马,1
6481,他妈,他女 马,我他女 马刚结婚，跟我玩呢,1
6482,他妈,他女 马,你他女 马收了钱还有理了？,1
6483,他妈,他女 马,   他女 马妈好年轻,0
6484,他妈,他女 马,我他女 马,1
6485,他妈,他女 马,这他女 马还养，还放弃索赔，那是不可能的,1
6486,他妈,他女 马,  我操完了，确诊了，我他女 马无浪漫倾向,0
6487,他妈,他女 马, 哦我他女 马没有xsh,0
6488,他妈,他女 马,真他女 马牛逼啊，厉害6666666,0
6489,他妈,他女 马,我他女 马笑了,1
6490,他妈,他女 马,他女 马可真上心 我怕她变成同性恋,1
6491,他妈,他女 马,      这他女 马,1
6492,他妈,他女 马,笑他女 马死我了,0
6493,他妈,他女 马,还他女 马有车有房就行，有个雕的要她就不错了，还有车有房,1
6494,他妈,他女 马,我家这边就有，他女 马妈生了三胎，前面两个姐姐，不容易为了生他，他出生那天他爸爸天天炫耀说有儿子了，结果前两年他去变性了，他从小穿他两个姐姐的衣服，和姐姐粘一块，心里慢慢变娘了，他女 马妈气得躺医院了，他现在不敢回来了,1
6495,他妈,他女 马,         我他女 马笑喷了,0
6496,他妈,他女 马,真他女 马解气,0
6497,他妈,他女 马,阿姨，你真好。他女 马反手一巴掌,1
6498,他妈,他女 马,老板他女 马叫老板娘,0
6499,他妈,他女 马,真他女 马带劲,1
6500,他妈,他女 马,他女 马就是担心他变人妖，天天看着他，他在一下胡思乱想就把剪掉了,1
6501,他妈,他女 马,"我说吧传统观念，婚姻绑上钱，本来能幸福的，都能搞成这样。  现在他女 马一个个就没见过钱一样，早晚都会是家庭矛盾的隐患。

 最好的办法就是先完成独立，两个人在一起过自己的小日子，谁都别来搅和。",1
6502,他妈,他女 马,又他女 马嫁给老实人？,1
6503,他妈,他女 马,我他女 马以为是我耳机出了问题。原来是你自己的放音有问题。我还特意把蓝牙关掉了，再听一遍。,0
6504,他妈,他女 马,该有的都有就他女 马黑点,1
6505,他妈,他女 马,这不是李虎他女 马吗,1
6506,他妈,他女 马,怎么 以后他孩子 一身漆黑 还他女 马是汉族 我他女 马服了,1
6507,他妈,他女 马,就他女 马一个视频，啥都靠遍，人才,1
6508,他妈,他女 马,   我他女 马我他女 马，想谈,1
6509,他妈,他女 马,我的老公，在外地工作，回来时 是天天去他女 马妈那，这种人真的是太讨厌了、支持作者,0
6510,他妈,他女 马,除了男女别的都他女 马是变态，都该人道毁灭了,1
6511,他妈,他女 马,这个老婆表面上对你好，内心他跟他女 马一样的，他女 马那么对你他都不说他女 马,1
6512,他妈,他女 马,他女 马说没有人可以怪你，这就很离谱了，她妈妈是最早压抑她的人，也间接害了他的妻子，演戏里简简单单妻子儿女原谅他，放在现实中可能吗，一个心里性别女性的男人，完成繁衍后代的任务之后，还会满足妻子正常需求吗？这个结局圆满的太不真实,0
6513,他妈,他女 马,能不能别把侄女和拉子搅和一块（）你们看是纯爱，我们看这他女 马是新一场的骗局别搞男人代餐侄女离拉拉远一点，这种帅t的受众群体是我们别来抢,1
6514,他妈,他女 马,不用可怜他，真他女 马怂，,1
6515,他妈,他女 马, 我想打太他女 马帅了,0
6516,他妈,他女 马,谁他女 马吃饱了撑着分享出来干啥？,1
6517,他妈,他女 马,小杰不要去了，去了你会后悔的。打光棍也不要去了。有事了他女 马会撵走你了,0
6518,他妈,他女 马,你还真他女 马是个男的,1
6519,他妈,他女 马,儿子和他女 马撞脸了,0
