index,label,content,keyword
9218,1,呵呵，真特么服了，道德一点点的沦丧,特么
9219,1,有啥问题啊 呵 生个私生子 最后还可以分家产呢 多完美 真特么服了,特么
9220,0,我特么发现头条上只只是人才！,特么
9221,1,这特么什么情况？不懂问下↓这是叫大家都生孩子不结婚吗？,特么
9222,1,我特么城同了？,特么
9223,1,这特么。开大眼嘞。 这怎么做啊,特么
9224,0,我特么原来是单性恋,特么
9225,1,也特么难受，死个人在家,特么
9226,0,我特么结婚生的孩子，也是自己去产检自己掏的住院费自己买奶粉尿不湿……有区别嘛～多个男人还特么让人上火,特么
9227,0,全特么吹牛逼,特么
9228,1,真特么的奇葩,特么
9229,1,呕呕呕！！！这特么那个学校？我让我儿子以后避雷一下子我怕有病，不能让我儿子丢祖宗的人，现在不管男女得自爱啊,特么
9230,0,"我特么宁可一天挣一百五也不是你那一个月一万五
主要是没看上烟",特么
9231,0,真特么辣眼睛，魑魅魍魉,特么
9232,0, 我特么最近就喜欢看这种      ,特么
9233,0,😲鸡屁股一块钱，这特么太便宜了啊啊啊啊啊啊啊啊啊啊，我老家这么大的最少两块钱,特么
9234,0,你特么到底在犹豫什么,特么
9235,1,这女的要是这么能将就，早特么结婚了,特么
9236,1,特么的 把这男的抢回来 我娶了,特么
9237,0,入赘人家还要看男方条件要过硬，特么娶老婆的话人家还对你挑挑拣拣。,特么
9238,0,我特么脸盲，感觉都一样,特么
9239,1,特么的最经典的是丈母娘不拿钱💰不行这女婿也有照片,特么
9240,0,真特么的光宗耀祖,特么
9241,0,   我特么笑不行了,特么
9242,0,九点到四点？王德发？！我特么才是佣人,特么
9243,1,特么的太气人了，为啥就不要彩礼了，,特么
9244,1,我特么想给他一棚子,特么
9245,0,我特么半夜刷到这，窒息了,特么
9246,1,别特么扯了，跨性别是美国特色,特么
9247,0,网上说找媳妇，像女的就行，我以为是句玩笑话。没成想特么是真的,特么
9248,0,哈哈哈女同，谈过三个，全nm侄女两个还是脚踏三四条船的神人我特么，很能共情那些谈男的谈到给的         ,特么
9249,0,我特么跟个村姑一样中文都听不懂了,特么
9250,0,越看越觉得主播有魅力，卧槽，不能再看了，再看我特么成双了！！！,特么
9251,0,我特么就是再找不到婆娘也不上门，你这上门过的这么窝囊不离婚我都看不起你,特么
9252,0,自由，忒特么自由了！,特么
9253,0,准生证有特么啥用,特么
9254,1,     这特么是女的,特么
9255,0,我特么也想跟蚊子一样！,特么
9256,0,那年 她跟我说她喜欢海，我以为她喜欢大海，现在我特么才知道她喜欢地中海,特么
9257,0,我突然理解为什么有的双男主小说开场是在俱乐部里遇见了，都特么是帅哥，等我有钱的，不摸摸都对不起我自己,特么
9258,0,一个个男的都说，啊人家不要彩礼，特么的中国10来万你都拿不出来人家要你啊，人家俄罗斯女孩消费很高的,特么
9259,0,我呀一直以为萧山只有萝卜干还有萧山机场还特么有特色上门女婿,特么
9260,0,还特么有点喜欢你俩了呢。。。,特么
9261,0,毛线富婆，都是特么营销号,特么
9262,0,有这条件，谁特么去当上门女婿,特么
9263,0,瞬间觉得她们真特么美啊,特么
9264,0,你特么难道不心疼媳妇儿,特么
9265,0,特么的丢死我大四川先人脸,特么
9266,0,  特么我刷到这个正常吗,特么
9267,0,思路真特么清晰啊，我看到这个视频太晚了！,特么
9268,0,大数据听好了，我特么是搞二次元的,特么
9269,0,这话听的真特么得劲儿子要是领不清，不如把钱留着养老,特么
9270,0,跟岳父岳母住就丧失尊严了？只有男人有尊严，女人就没有吗？怎么就该女人去跟公婆住，还特么得孝顺他们，还得伺候！,特么
9271,0,这剧情真特么越来越熟悉了,特么
9272,0,真特么刺激,特么
9273,0,都特么娄了谁要呀,特么
9274,0,和特么吃辣和健身有什么关系啊，靠,特么
9275,0,乍一看我特么以为吉克隽逸,特么
9276,0,你说，你早点实行这个政策，特么的，还结什么婚，房子车子彩礼省下100万,特么
9277,0,36真特么准我就是颜控 ,特么
9278,0,人家特么50号的螺帽，你让我10号的螺丝去拧紧……不行吧,特么
9279,1,回国就特么是你不对了，爱情至上，把爱留在非洲,特么
9280,0,我特么大无语，但是太逗了,特么
9281,0,我记得有一次去酒吧开了一个台和朋友们喝，喝着喝着，看见一帮男模准备上台，我特么鬼使神差跟着他们后面，站了一排，结果就选上我，那晚自己开台喝的钱都挣回来啦，还抱得美人归,特么
9282,0,律师都特么的坏的要死,特么
9283,0,我特么关注的是啥呀？,特么
9284,1,正常男人谁特么去爱一个男人,特么
9285,0,要不是在国外10年，我特么真信了你的鬼话！,特么
9286,0,自以为是的措辞 你特么爱怎么活怎么活 除了你父母 谁都不在乎你是啥 不用公布于世 只要心安 别嚯嚯别人,特么
9287,0,我特么笑死,特么
9288,0,我特么双性浪漫异性恋……,特么
9289,0,不知道评论区那些说自己免费给的劣质基因是怎么想的。就好比人家叶海洋要买帝王绿的玉石你特么摆摊问人家为啥不买你的沙子颗粒一样奇葩,特么
9290,0,假如我老公是上门女婿，我家人在桌上吃饭，我老公躲墙角，我特么吧桌子掀咯，我老公不舒服就是我不舒服，我不舒服全家都别舒服。,特么
9291,1,特么的女人嫁过来也没见这样被对待啊,特么
9292,0,腰子够嘛都特么想的啥子,特么
9293,0,打光棍也不特么受这窝囊气,特么
9294,1,看好了别特么出来报复社会,特么
9295,0,我特么。笑亖了  ,特么
9296,0,我特么都没看懂……,特么
9297,0,我喜欢什么？我特么当然喜欢女人了，啊啊啊啊啊啊啊啊女人，我爱女人，我要，啊啊啊啊啊啊啊,特么
9298,0,     好特么帅,特么
9299,0,特么，我还穿羽绒服呢,特么
9300,1,我特么要不是了解过我就行了,特么
9301,1,真特么废这帮男的,特么
9302,0,真特么好看啊,特么
9303,0,就特么抽个烟，打马赛克？别上传视频呗,特么
9304,0,我特么不知道这有什么好看的，丑死了恶心,特么
9305,0, 特么的美死了,特么
9306,0,哈哈哈哈哈哈，太特么吓人了,特么
9307,0,这特么不比看某宇辉强多了,特么
9308,1,去特么的 儿子女儿依然是你家的后 你们的孙子  就是变相娶媳妇不花钱罢了,特么
9309,0,给到一定数量  都特么同意  什么男女 说的跟真事似的,特么
9310,0,"别让成都的网友看到
全是罗汉，这特么是饕餮盛宴啊",特么
9311,0,我特么是勇士 我来,特么
9312,1,你特么还要我自己找工作啊？ 我都岳父公司上班的,特么
9313,0,真特么招人稀罕,特么
9314,1,别用特么的说爱无国界，我知道的是他的后代已经不是纯种中国人了,特么
9315,0,要是中国女孩子跟着外国人跑了又特么是另一个景象,特么
9316,1,这老太婆真特么讨厌开口闭口上门老，要是我早走了,特么
9317,0,我特么感觉进盘丝洞了,特么
9318,0,还特么扯血统的人？清兵入关你们早就不纯了,特么
9319,0, 我特么我怀疑我就这样,特么
9320,1,我以前挺喜欢看你的，小辉子。你丫现在是真特么不招老北京人待见。艹,特么
9321,0,我特么没有合作方啊,特么
9322,0,真特么有道理,特么
9323,0,我一直有个问题，彩礼带回为什么她们总是一副优越感，带回那也是男方的，或者你有配对的回礼或者嫁妆给到男方手里吧，为什么她们就说一个彩礼带回 那特么羊毛也出在羊身上啊，又不是女方父母以后不管了，,特么
9324,0,  我特么想到咱们学校那几个了,特么
9325,0,这特么不比现在上映的那啥美人鱼好看,特么
9326,1,说真的，全国兄弟们现实点吧，女人是特么最麻烦的人，祸害啊,特么
9327,0,哎！很不想努力了 可是都特么30了 不努力不行啊,特么
9328,1,你家人早就放弃你了，还特么支持,特么
9329,0,真能演，我特么也不想努力,特么
9330,1,我觉得如果战乱吃不上喝不上的年代，可能这种还能少点。我不否认有些人天生的xxy xyy的。但大多数就特么年轻吃饱撑的,特么
9331,0,非特么要结婚,特么
9332,0,我？？特么？这是那个胡子….男？,特么
9333,1,什么接受的是大妈，特么不要给别人灌输这种东西！,特么
9334,0,潮汕人卖个牛肉汤粉一年都赚一百多万。我特么开个300人工厂，一年除干除净算下来赚了30多万,特么
9335,0,这套路真的太狗了！这特么真敢演。,特么
9336,1,你特么的到底在宣扬什么你知道吗，这可是没有结婚的啊,特么
9337,1,你特么不能把胡须剃了吗,特么
9338,0,从小就被灌输你是男子汉不能哭，男生要让女生，女士优先等等，都特么什么吊道理，男人太累了，真想变女人，太羡慕你的勇气了,特么
9339,0,第一眼看上去跟特么透明似的，我还以为是个墙,特么
9340,0,看着真特么………,特么
9341,0,  啊啊啊啊啊啊啊啊这特么就是我,特么
9342,1,外来的和尚好念经啊，国内的这种彩礼那种车子房子，到非洲人了就特么倒贴人家也乐意,特么
9343,0,这特么身材简直了,特么
9344,0,真好，想特么玩哪个玩哪个！,特么
9345,1,特么的，感觉需要一个美院落榜生来净化下种族,特么
9346,1, 这特么有抖音骂我,特么
9347,0,还特么的要有车有房,特么
9348,1,特么的，倒贴我都跑,特么
9349,0,你开车给我注意点 别特么等会又撞我心上了,特么
9350,0,除了绿。。还有被感染的风险。。太特么可怕了,特么
9351,1,特么的,特么
9352,0,地方方法滚滚滚,滚滚滚
9353,0,滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚,滚滚滚
9354,1,滚滚滚，,滚滚滚
9355,1,直接做滚滚滚,滚滚滚
9356,0,滚滚滚,滚滚滚
9357,0,滚滚滚滚滚！！！,滚滚滚
9358,0,拳师何在？,拳师
9359,0,看评论区就知道，双方拳师都来了,拳师
9360,1,拳师文化真浓啊，你们要的男女平等啊。这样难道不平等？,拳师
9361,0,拳师们给我冲！,拳师
9362,1,这女人自己把孩子摔掉，咋没人喷啊？我这么问不会被拳师骂吧？,拳师
9363,1,这扯淡的注意，一听就是专家的意见！,扯淡
9364,1,这不扯淡,扯淡
9365,1,扯淡,扯淡
9366,0,扯淡呢。要不是我去过我就信了。亚洲女性在老美那边很受欢迎。相对男性容易太多了,扯淡
9367,0,扯淡，如果这样还过个屁,扯淡
9368,0,纯属扯淡，还上海男光棍200万，上海2400万人，适龄婚配的占人口多少，已婚的又多少，难道都是光棍，张开就来，简直放屁,扯淡
9369,0,这样的烂视频拍了没有用啊！都是放屁扯淡的事,扯淡
9370,0,别瞎扯淡了，北京现在哪儿有上门女婿啊！,扯淡
9371,0,你这都是扯淡的话题。,扯淡
9372,0,别扯淡了,扯淡
9373,1,扯淡，入赘还要贷带18万，你要想着进去受气，有18万，我天天换不一样的女朋友,扯淡
9374,0,我看你的所有视频，好多事情都很扯淡,扯淡
9375,0,我最不喜欢群有钱人在那扯淡,扯淡
9376,0,爱情无国界，纯粹扯淡,扯淡
9377,0,钱一定要留着给自己养老。子女绝对靠不上。一定不要把所有钱都给子女，最后悲惨的肯定是老人，没钱过日子还要看子女眼色。时代变了，养儿防老就是扯淡。,扯淡
9378,0,扯淡，当别人是沙子呢？,扯淡
9379,0,别在这瞎扯淡了。寄人篱下的感觉好受吗？,扯淡
9380,0, 我合计着我也只有白袜和爱看健美啊，这人说话不扯淡么,扯淡
9381,0,就是在扯淡,扯淡
9382,0,现实扯淡,扯淡
9383,1,扯淡，我家儿子绝对不要你家姑娘，就这两钱得瑟，我家钱也比较你家多,扯淡
9384,0,差这三瓜俩枣？户主会空缺？自己买房户口迁出她自己就是户主，在这瞎扯淡！,扯淡
9385,0,笑鼠了，一个哥在和我谈到这个问题时情绪很激动，说我ip是四川的他能理解。然后各种扯淡说他没有地域歧视。然后刚刚dy通过了我举报他的那条地域歧视哈哈哈哈哈哈,扯淡
9386,0,你可拉倒吧，快车扯淡了,扯淡
9387,0,钻石骗了一代又一代的年轻人呢。都是资本家控制的矿场，明明钻石很多，就说很少。还跟爱情扯上关系。扯淡，我就买黄金,扯淡
9388,0,现在的医生很扯淡,扯淡
9389,0,解说有点扯淡了。有些内容可不是这样的,扯淡
9390,0,纯属扯淡,扯淡
9391,0,你在扯淡吧，他走了那么久了，还有国籍吗？,扯淡
9392,0,纯扯淡,扯淡
9393,0,男德学院就真的很扯淡了,扯淡
9394,1,挺她扯淡，上多少 留学生和白人男友呢外网上好多,扯淡
9395,0,扯淡了,扯淡
9396,0,别扯淡了，好多所谓的“黄种人”比所谓的“白种人”白好吗？所谓的黄种人是西方强盗给与你的称号而已,扯淡
9397,0,别扯淡！打死不当上门女婿！,扯淡
9398,1,扯淡外国女子才惠白头偕老，中国女子只会自私又坏,扯淡
9399,0,"扯淡
姓什么只是一个符号
有必要这样啊",扯淡
9400,0,婚姻已经被击溃，指望出生率，纯属扯淡,扯淡
9401,0,这不就是扯淡吗,扯淡
9402,0,净扯淡，,扯淡
9403,1,这女的挺扯淡的两个小孩好歹给人家一个姓吗？,扯淡
9404,0,瞎扯淡,扯淡
9405,0,纯属扯淡的,扯淡
9406,0,纯属他么扯淡,扯淡
9407,0,这是扯淡的官方,扯淡
9408,0,大扯淡了，,扯淡
9409,0,"网络找工作
1.聊天（随便扯淡）
2.叫醒服务（醒的早就叫你）
3.每天早晚安
4.向我吐槽（什么方面都行）
5.陪打游戏（最好是金铲铲和别的不太会但可以学）
6.拜托了",扯淡
9410,0,我可以入赘你吗,你吗
9411,1,这…姐妹，还不跑，要我拿尿不湿砸醒你吗,你吗
9412,0,律师，我可以收养你吗,你吗
9413,0,这不是你吗,你吗
9414,0,是你吗,你吗
9415,1,周周不就是你吗？啥时嫁给非洲人了。,你吗
9416,0, 这不你吗，快来听课认知自己,你吗
9417,0,救赎你吗,你吗
9418,0,纠结对方是不是纯一的不是你吗？？？,你吗
9419,0,我可以娶你吗宝宝,你吗
9420,0,之前是不是参加过爱上超模还是啥节目。有一次没穿鞋垫脚走被夸的是你吗,你吗
9421,0,这还是老公，他爱你吗,你吗
9422,0,我有年薪500万会娶你吗,你吗
9423,0,你老公怎么会有未婚妻呢？他的未婚妻难道不应该是你吗？,你吗
9424,0,真的好美啊，我可以嫁给你吗？,你吗
9425,0, 哈哈哈哈哈哈这不就是你吗,你吗
9426,1,阿姨我32岁182cm，80公斤，20cm，请问可以得到你吗,你吗
9427,0,阿姨我不想努力了身高185体重70公斤可以拿下你吗,你吗
9428,0,都是爹娘的心头肉，谁又比谁高贵？欺负你老公，难道不是在变相欺负你吗？说他不好，你的眼光能高哪里去？,你吗
9429,0,刘玥姐姐是你吗,你吗
9430,0,有钱的女人看得上你吗？,你吗
9431,1,你爸妈还认你吗？,你吗
9432,0, 大成 是你吗,你吗
9433,0,不是，我不明白了，不管你因为啥到国外，但不是都应该盼着中国好吗，中国好了中国人出去不是更有面子，更不会被歧视吗，我就不懂了，就像你娘家越有钱有势，婆家人越不敢欺负你吗,你吗
9434,0,是你吗？阿姨？,你吗
9435,0,没有你的父母 会有你吗 谢谢他们四个 你的父母你置于何地了。中国人以孝为天 你还记得自己是中国人吗,你吗
9436,0,壮壮妈是你吗,你吗
9437,0,是爱情征服了你吗,你吗
9438,0,你怎么这么像我前世的小宝贝，看到你，我就想起来我俩在大明湖畔哗啦哗啦滴答滴答呼哈呼哈的日子，是你吗宝。,你吗
9439,0,你口袋里不要装多 装个百十块 够出门路费 你看她还敢欺负你吗,你吗
9440,0,姐姐我配的上你吗,你吗
9441,0,亲，现在打卡100天减肥的就是这个视频中的你吗？头一次刷到你的减肥视频，就进来了主页刷第一个视频，纯属好奇心别介意喔,你吗
9442,0,说的没啥问题阿  ，人家给你车给你房还给你彩礼。受点委屈怎么了。   老板一个月开几千块工资，不是想啥时候骂你就啥时候骂你吗,你吗
9443,1,所以能吃你吗,你吗
9444,0,叫我姐姐，我还能不理你吗？,你吗
9445,1,我们中国没男人了吗，没人合适你吗,你吗
9446,0, 是你吗瑄姐,你吗
9447,0, 是你吗桐哥,你吗
9448,0,郭开那是你吗？,你吗
9449,0,拍出来让别人可怜你吗？自己路自己走,你吗
9450,0,    是你吗飞哥,你吗
9451,0,    是你吗,你吗
9452,0,可以认识你吗,你吗
9453,0,十套房能给你吗？？？人家的财产好像和这个女人没什么关系吧？,你吗
9454,0,会挣钱要你吗,你吗
9455,0, 这不是你吗,你吗
9456,0,上门女婿的待遇、地位不是跟女人的地位一样吗？不应该女的养你吗？,你吗
9457,0,中国那么大，容不下你吗？,你吗
9458,0,张芸京是你吗？,你吗
9459,0,阿姨后面那个车是你吗,你吗
9460,0,人家不偷不抢，评论里骂他们的，他们是欠你一百万吗，他们骂过你吗？人家又没有管你们要怎么做事，也没有伤害别人，评论里的各位是有什么理由嘲讽,你吗
9461,0, 这不就是你吗,你吗
9462,0,早晨打到晚上了你认为还有人借给你吗？,你吗
9463,1,我值钱会娶你吗？,你吗
9464,0,就你自己吗？没有人照顾你吗？,你吗
9465,0,中国女孩没有一个喜欢你吗？,你吗
9466,0,妹妹！我的好妹妹！这不是我失散多年的妹妹吗？还记得小时候姐姐什么都会分享给你吗？,你吗
9467,0,房子没你名孩子不是你姓，你为啥交工资呢，上门的不是得女方养你吗,你吗
9468,0,是你吗哈哈哈哈哈哈哈哈哈哈哈哈,你吗
9469,0,这个律师到头了，以后有人请你吗？知不知道法侓之外还有中华文明自律？警察在执行公权力外也是公民，三纲五常也是公民督促的义务。,你吗
9470,0,关注了，以后有问题可以找你吗？张律师,你吗
9471,0,不支持，你不怕他打你吗？,你吗
9472,0,蕾蕾是你吗？我不小心给你弄丢了,你吗
9473,1,你是扶贫去了，中国人配不上你吗？,你吗
9474,0,卧槽，李楷灿是你吗,你吗
9475,0, 这是你吗这声音好像你,你吗
9476,1,还想要有车有房？你看倒贴有人要你吗,你吗
9477,0,不用分辨啊，相当于一个男性夸奖你，就代表要追求你吗？如果你不喜欢他，他追不追求也与你无关，不必猜的。,你吗
9478,1, 这不就是你吗？gay帝,你吗
9479,0,年龄小的能看上你吗,你吗
9480,0, ₎ა 是你吗,你吗
9481,0,哪个地区都可以咨询你吗？,你吗
9482,0,你确定那个是羡慕吗？不是取笑你吗,你吗
9483,0,后续能看到你吗,你吗
9484,0,我有500万还能找你吗？,你吗
9485,0,老子是什么还要问你吗？36分你告诉我双性，一个女的叫我宝宝我都接受不了，而且我的状况就完全是第一种分数段的,你吗
9486,0,78年的离异，我也想找一个人结婚啦，我能遇到有缘的你吗,你吗
9487,0,回娘家住一月，再回来看，早上还叫你吗，把人家当用人。,你吗
9488,0,你不怕女性同胞围殴你吗,你吗
9489,0, 这不就你吗？,你吗
9490,0,做了手术没人伺候你吗,你吗
9491,1,你牛，嫁个老外就老实的生活，你晒这个视频，就是让全国人民祝福你吗，全国人民是祝福那些中国夫妻，不是你们这些嫁老外的,你吗
9492,0, 你吗,你吗
9493,0,姐姐我有个朋友182年轻听话身体好 他喜欢你好久了害羞不敢主动 如果你看到这条评论能给他个机会认识下你吗,你吗
9494,0,小耳朵，是你吗,你吗
9495,0,宝贝我可以变个性来娶你吗,你吗
9496,0, 这不是你吗    一到晚上就开始给我整那死出,你吗
9497,1,美女做的对，说得好，给你吗分家让他和你妹妹清醒清楚，为你点赞,你吗
9498,0, 像你吗,你吗
9499,0,老师，我可以喜欢你吗,你吗
9500,0,还要来中国赚钱！外国人养不活你吗？,你吗
9501,0,姐 今晚我可以陪你吗,你吗
9502,0,小姨子这不是你吗,你吗
9503,0,我能娶你吗？雯雯姐？,你吗
9504,0,昨晚去金水区酒吧里 我朋友给我点个男模5分钟300元 是你吗,你吗
9505,0,有钱的会找你吗,你吗
9506,0,我去大家妖怪来了,妖怪
9507,0,原来悟空去西天取经一路上遇到的妖怪是真的。,妖怪
9508,1,女人是妖怪,妖怪
9509,1,怎么从煤炭洞子里面钻出来一个女妖怪？,妖怪
9510,1,没有用的阿斌干嘛不留在家里照顾母亲，又为什么去当上门女婿，受老妖怪欺负。,妖怪
9511,0,那我老了 岂不是…dei  妖怪 ！！！,妖怪
9512,0,妈呀妖怪,妖怪
9513,1,生个妖怪…,妖怪
9514,0,西游记妖怪都不敢这么变形,妖怪
9515,0,妖怪！,妖怪
9516,1,什么时候进化出了这种妖怪性别,妖怪
9517,1,大妖怪，生个小妖怪，一家子，都妖怪，,妖怪
9518,0,这不是妖精，也不是妖孽，这是妖怪。,妖怪
9519,0,一个妖怪你想要啥,妖怪
9520,1,吃死你个死老妖怪,妖怪
9521,0,悟空这里有妖怪，快把他抓了。,妖怪
9522,0,这是西游记里不化妆的妖怪。,妖怪
9523,0,妖怪  那里走,妖怪
9524,0,不稀奇了很正常，你还以为见到妖怪了还那么稀奇,妖怪
9525,0,哈哈哈  妖怪,妖怪
9526,1,所以他是她，还是它（妖怪）？,妖怪
9527,0,西游记里都找不出来这种妖怪,妖怪
9528,1,进门先弄死楼书旺，再弄死楼近临，留下废物楼书恒和未来女相楼舒婉。,弄死
9529,1,你拿着当宝的，别人未必敲得上越这样的好像越不幸福，新闻不是报道过吗，一个被女婿在泰国弄死了，一个弄死后藏冰柜了了，还有一个旅游时从山上推下去了,弄死
9530,1,小偷进我家拿个刀我也能给他弄死,弄死
9531,1,朋友我是上门女婿买个药把他们全家弄死天自自守也不愿意吃这种苦呀,弄死
9532,1,是我让她喝了洗脚水，不喝，就弄死她！,弄死
9533,1,之前我和我前男友说如果我们娃是同性恋怎么办他说把他弄死,弄死
9534,1,这样的女人弄死他。,弄死
9535,1,又鸟嫁了马户，马户弄死又鸟,弄死
9536,1,不要就弄死他，不要遗留下来,弄死
9537,1,可以有人妖，但哪种男的娘不拉几的人想弄死,弄死
9538,1,旁敲侧击的问过，父母都说，我如果是，就断绝关系，甚至还说要弄死我，我当时就打马虎眼，笑着说了句“开玩笑的，怎么可能呢，我就是说说”然后再也没提过这些事情,弄死
9539,0,我上辈子就是这样被她们弄死的,弄死
9540,1,这就对了，不弄死他还留着他干嘛！,弄死
9541,0,我这样，我老婆弄死我八百遍,弄死
9542,1,弄死你,弄死
9543,1,弄死以后可以不可以脑袋砍下来插到门口的杆子上，可以震慑不法之徒。,弄死
9544,1,这男的没格局，先给她爸妈安排意外啊。结婚第一年弄死她爸妈，第二年安排意外弄死媳妇，继承完遗产再找一个。多好的事啊。,弄死
9545,1,美国强壮了   弄死伤,弄死
9546,1,我跟对面媳妇只差一支动我老公我弄死他,弄死
9547,1,入赘？我爸能弄死我,弄死
9548,0,猪八戒够牛逼了吧。勤勤恳恳为老高家挣下偌大的家业，高老太爷处心积虑的弄死他。,弄死
9549,0,这一段是高潮,高潮
9550,1,这就是高等性别吗都自嗨高潮了,高潮
9551,0,爱上的时候我超爱你,超爱
9552,0,拜托我超爱的,超爱
9553,0,地址安徽 92年男生身高186 体重188左右 超爱打篮球 头发正常 工作体制内略稳定 有意向的妹子私 入赘可以 别骂我或者让我和狗子一桌 孩子随你姓 我随孩子姓,超爱
9554,0,超爱菲利丝和她的两个孩子，以及老李,超爱
9555,0,我超爱,超爱
9556,0,喜欢叶总，因为她是咱东北人，因为她是女人，因为她做了我做不到的事….因为这两天平台有券，分了两天买，昨天买大套，今天买大水乳，素颜霜，防晒，葡萄籽精华又入手两瓶，反正超爱叶总，终于我舍得为自己下手了,超爱
9557,0,超爱bbw,超爱
9558,0,超爱futa,超爱
9559,0,超爱看,超爱
9560,0,他们超爱的,超爱
9561,0, 家人们谁懂啊我真的超爱,超爱
9562,0,  我超爱这脸,超爱
9563,0,超爱姐姐,超爱
9564,0,AB，臭脸傲娇受我超爱,超爱
9565,0,我超爱他,超爱
9566,0,熊壮，西装大叔，脂包肌真的超爱,超爱
9567,0,喜欢菲利丝一家，超爱看她们,超爱
9568,0,我超爱我哭死，我说我看她一点都不深情，像看饿了,超爱
9569,0,        我超爱,超爱
9570,0,懦夫的男人,懦夫
9571,1,找懦夫，不配做男人的人，家奴？,懦夫
9572,0,感觉自己是现实的懦夫。好希望坦坦荡荡的找一个彼此喜欢的。希望。能遇到彼此喜欢的那个他吧，我就在这里等着。,懦夫
9573,1,懦夫对老婆有脾气有啥用，揍你丈母娘,懦夫
9574,1,只能怪你不够狠，你TM的别再说什么你是男人，不能跟女人怎么怎么，人家根本不把你当男人，你在人家眼里就是个懦夫、9527而已。请你别再自欺欺人、自我蒙蔽了，别再自我树立那么伟岸的形象，是男人就得干，行动,懦夫
9575,0,懦弱的男人，懦夫,懦夫
9576,1,那个黑棒子很喜欢。,棒子
9577,1,大苞米棒子伺候好了,棒子
9578,0,觉得恶心可以远离，但是请尊重，没必要恶语相向，那些说希望同性恋死光的人，你们父母没教你们如何去尊重别人吗，就算父母没有叫你们，九年义务教育总教过吗？性取向也不是他们自己能够决定的，那些乱搞的、没素质的都是少数，人异性恋中也有乱搞的呢，不能一棒子打死全部。,棒子
9579,1,骗来的？跟着你掰棒子,棒子
9580,0,人走错路，不能一棒子打死一个女人吧？,棒子
9581,1,感谢棒子,棒子
9582,1,还是那句话，一棒子下去五代人都染不回来,棒子
9583,1,铁棒子把她拿下的,棒子
9584,1,这一棒子下去，祖下五代都洗不白,棒子
9585,1,她说几个棒子的时候  我以为几个韩国人,棒子
9586,1,大黑棒子,棒子
9587,0,不要再一棒子打死了，好讨厌这样的新闻，我老公来我家从来没有扫过一下地，洗过一个碗，过年他给他爸妈5000，给了我爸妈1000我爸妈都没拿，每次回家睡到中午十一二点，我爸妈说不要叫他让他多睡一会，全家人等着他起床吃饭，回家十天半个月寨上的人都见不到他一下，在家里窝着打游戏刷抖音睡觉，我们在外面上班，昨天还被他按在沙发上打了，起因是孩子哭闹，他要把娃送回老家，我不让，我想让孩子呆在我们身边，各种难听辱骂的话和打我那狰狞的表情我一辈子忘不了，就因为他来我家，所以我爸妈想方设法对他好，讨好他，骂我我忍，打我我也忍，如果现在离婚了，是不是所有人把矛头都会指向我和我的家人，所以，是非对错真的不重要，人们往往只看到了表面,棒子
9588,1,不光有面！还有棒子,棒子
9589,1,棒子咯得儿,棒子
9590,0,我只觉得是双没错骗人才有错 不要一棒子打死所有双望周知  ,棒子
9591,0,那三人本来是想去洞里捉妖的。没想到碰上了真假美猴王。俩棒子拼的叮咣冒火星子,棒子
9592,0,老女人也喜欢吃玉米棒子,棒子
9593,1,大棒子惹的祸,棒子
9594,1,唔  怎么说呢 娶非洲姑娘是自己的选择 不能一棒子打死所有非洲人 肯定有好人  只是数量上不一定   穿婚纱正常 但是 为什么要穿中国秀禾服啊  原谅我这个真接受不了,棒子
9595,0,棒子骨,棒子
9596,1,........挺讨厌的........当然啊不是一棒子打死所有，这个圈子有些人确实emmmmm,棒子
9597,1,已婚男女已生孩子的均做绝育手术，私生子继承就不存在了，家庭也能稳，双方都可得到保护,绝育
9598,1,      做个绝育,绝育
9599,0,非婚生子？我能问问可不可以单身女子绝育不？,绝育
9600,0,我在等没有绝育证也可以上双女户，其它都符合条件。,绝育
9601,0,我就想问问不要彩礼，房子费用平出，是不是男方就可以来女方这了就十来万的彩礼就买女方一辈子，怎么换过来就成冤种了更何况还是女方生孩子如果男的绝育上门的话我觉得天下所有的有女儿的都愿意彩礼给男方,绝育
9602,1,这个可以有先漂白，后绝育还是可以的,绝育
9603,0, woc好帅啊啊啊啊这是什么？这是我老公啊啊啊啊绝育八年从未对任何人产生好感，可自从看见了你，胎动，心动，眼泪从嘴角流出即将将世界淹没，我是个内敛的女孩，现在却因为你激动到无法描述，请你给我一个机会,绝育
9604,1,我结婚有娃了，别诱惑我了，我是个有道德有底线的人。,诱惑
9605,0,这种基因到底是什么诱惑，让这个女人进行延续的,诱惑
9606,0,以后这么诱惑你,诱惑
9607,0,抵御诱惑的最好方法就是屈服,诱惑
9608,0,幸亏当时我没被100万和房子车子诱惑到要不然下场估计也是这样了,诱惑
9609,0,为什么诱惑我。。 不停给我发消息？,诱惑
9610,0,现在的男人都麻木了，诱惑不了。,诱惑
9611,0,"你知道这对一个纯情男大学生来说诱惑有多大嘛
在无能为力的年纪  碰到了第24个想保护的女孩
巴山楚水凄凉地  美女姐姐 please marry me",诱惑
9612,0,我怕冷🥶，我是重庆崽儿有点诱惑人,诱惑
9613,0,无法抵挡大坤的诱惑,诱惑
9614,0, 反正是诱惑到我了,诱惑
9615,0,诱惑壮,诱惑
